//npc_monster.txt¢IAthena 2006/05/31 19:42:58 (JST)

//ª±¨ã¤ÀÃþ³õ(xmas_dun02.gat)
//xmas_dun02.gat,0,0,0,0	monster	²¢»æ¤H	1246,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	ª±¨ã¤h§L	1248,35,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¨¸´cÂ§²°	1249,50,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¦B¼ÉÃM¤h	1251,1,3600000,1800000,0
//xmas_dun02.gat,0,0,0,0	monster	ºñ»æ¤H	1265,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¥d­ÛÄ_Ä_	1515,1,1800000,900000,0

//ª±¨ã¤u¼t­Ü®w(xmas_dun01.gat)
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q	1002,10,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q¤§¤ý	1090,1,1800000,900000,0
ein_fild06.gat,0,0,0,0	monster	Å]ªÊ	1372,20,0,0,0
ein_fild06.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
ein_fild06.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0
ein_fild06.gat,0,0,0,0	monster	¶ÂÛ£	1084,10,180000,90000,0

//Äq¤s¬}¥Þ(ein_dun01.gat)
ein_dun01.gat,0,0,0,0	monster	Äq¤uÅ]	1616,55,0,0,0
ein_dun01.gat,0,0,0,0	monster	¼o®ðÅ]	1620,40,0,0,0
ein_dun01.gat,0,0,0,0	monster	¤T¸­ÅK¥ÒÂÎ	1619,30,0,0,0
ein_dun01.gat,0,0,0,0	monster	¬r²GÅ]	1621,20,0,0,0
ein_dun01.gat,0,0,0,0	monster	¼oÅK·xÄl	1617,5,600000,300000,0
ein_dun01.gat,0,0,0,0	monster	·Å¥j¤O¦w¯S	1618,1,1800000,900000,0

//Äq¤s¬}¥Þ(ein_dun02.gat)
ein_dun02.gat,0,0,0,0	monster	Äq¥ÛÅ]	1614,50,0,0,0
ein_dun02.gat,0,0,0,0	monster	¶ÂÄ£¥Û	1615,40,0,0,0
ein_dun02.gat,0,0,0,0	monster	ª±°¸ºµ	1622,30,0,0,0
ein_dun02.gat,0,0,0,0	monster	¼oÅK·xÄl	1617,30,0,0,0
ein_dun02.gat,0,0,0,0	monster	¬r²GÅ]	1621,20,0,0,0
ein_dun02.gat,0,0,0,0	monster	RSX-0806	1623,1,7200000,3600000,0

//¨q¾v¯÷µo¼w Äµ³Æ¶¤ ÅSÀç¦a(yuno_fild09.gat)
yuno_fild09.gat,97,237,20,20	monster	¨ë¤M­ô¥¬ÆF	1122,3,600000,300000,0
yuno_fild09.gat,97,237,20,20	monster	ÃìÁè­ô¥¬ÆF	1123,3,600000,300000,0
yuno_fild09.gat,97,237,20,20	monster	¤j©ò­ô¥¬ÆF	1124,3,600000,300000,0
yuno_fild09.gat,97,237,20,20	monster	îÏÀY­ô¥¬ÆF	1125,3,600000,300000,0
yuno_fild09.gat,97,237,20,20	monster	¨ëÁè­ô¥¬ÆF	1126,3,600000,300000,0
yuno_fild09.gat,0,0,0,0	monster	ÂyÃÇ	1114,50,0,0,0
yuno_fild09.gat,0,0,0,0	monster	Áê§ÎÂÎ	1128,40,0,0,0
yuno_fild09.gat,0,0,0,0	monster	½¿½»¤}½b¤â	1253,20,0,0,0
yuno_fild09.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
yuno_fild09.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
yuno_fild09.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0

//º¸ÁÚ´µ Âr¹p¼w(yuno_fild05.gat)
yuno_fild05.gat,0,0,0,0	monster	¨F§¯	1386,60,0,0,0
yuno_fild05.gat,0,0,0,0	monster	Å]ªÊ	1372,30,0,0,0
yuno_fild05.gat,0,0,0,0	monster	¤Ñ¨¸°­	1378,30,0,0,0
yuno_fild05.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,10,0,0,0
yuno_fild05.gat,0,0,0,0	monster	¯È§¯	1375,3,0,0,0
yuno_fild05.gat,0,0,0,0	monster	¸t¤Ñ¨Ïªi§Q	1388,1,3600000,1800000,0
yuno_fild05.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
yuno_fild05.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
yuno_fild05.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0
yuno_fild05.gat,175,200,20,20	monster	ÂÅ¯ó	1079,2,180000,90000,0
yuno_fild05.gat,300,280,10,10	monster	ÂÅ¯ó	1079,2,180000,90000,0
yuno_fild05.gat,0,0,0,0	monster	¯óºë	1162,70,0,0,0

//º¸ÁÚ´µ ®l¨¦(²`²Wªº®l¨¦)(yuno_fild07.gat)
yuno_fild07.gat,0,0,0,0	monster	Å]ªÊ	1372,50,0,0,0
yuno_fild07.gat,0,0,0,0	monster	ÃzÆp³Ê»h	1380,10,0,0,0
yuno_fild07.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,10,0,0,0
yuno_fild07.gat,0,0,0,0	monster	¯È§¯	1375,3,1800000,900000,0
yuno_fild07.gat,0,0,0,0	monster	³¾¤H«¢¤ñ	1376,1,1800000,900000,0
yuno_fild07.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
yuno_fild07.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
yuno_fild07.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0

//±Ò ®ü¥ì¬¥ ¾Ç°|(yuno_fild08.gat)
yuno_fild08.gat,0,0,0,0	monster	¤C±m¤j¼L³¾	1369,80,0,0,0
yuno_fild08.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,30,0,0,0
yuno_fild08.gat,0,0,0,0	monster	ÂyÃÇ	1114,20,0,0,0
yuno_fild08.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,5,0,0,0
yuno_fild08.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
yuno_fild08.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
yuno_fild08.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0

//¦¶¿Õ ­ì³¥(yuno_fild11.gat)
yuno_fild11.gat,0,0,0,0	monster	¨F§¯	1386,50,0,0,0
yuno_fild11.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,20,0,0,0
yuno_fild11.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
yuno_fild11.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
yuno_fild11.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0

//°ê¬É ÀË¬d¯¸(yuno_fild12.gat)
yuno_fild12.gat,0,0,0,0	monster	¦´Å]	1199,30,0,0,0
yuno_fild12.gat,0,0,0,0	monster	ªiªi§Q	1031,15,0,0,0
yuno_fild12.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,5,0,0,0
yuno_fild12.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
yuno_fild12.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
yuno_fild12.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0

//¸¯Ìn¥§¨È(gefenia01.gat)
gefenia01.gat,0,0,0,0	monster	°°¤Ñ¨Ï	1371,60,0,0,0
gefenia01.gat,0,0,0,0	monster	´cÅ]¤k¹²	1370,10,0,0,0
gefenia01.gat,0,0,0,0	monster	´cÅ]¨ÍªÌ	1374,10,0,0,0
gefenia01.gat,0,0,0,0	monster	Á¨¼Ú²ú	1390,30,0,0,0
gefenia01.gat,0,0,0,0	monster	¨g¼É¤p´cÅ]	1292,20,0,0,0
gefenia01.gat,0,0,0,0	monster	²`²WÃM¤h	1219,10,0,0,0
gefenia01.gat,0,0,0,0	monster	¦å¸{ÃM¤h	1268,1,3600000,1800000,0
gefenia01.gat,0,0,0,0	monster	·I¯«ªÌ	1203,1,3600000,1800000,0
gefenia01.gat,0,0,0,0	monster	Ã~¤ú©Ç	1204,1,3600000,1800000,0
gefenia01.gat,0,0,0,0	monster	¦æ¦DªÌ	1205,1,3600000,1800000,0

//¸¯Ìn¥§¨È(gefenia02.gat)
gefenia02.gat,0,0,0,0	monster	°°¤Ñ¨Ï	1371,30,0,0,0
gefenia02.gat,0,0,0,0	monster	´cÅ]¤k¹²	1370,20,0,0,0
gefenia02.gat,0,0,0,0	monster	´cÅ]¨ÍªÌ	1374,10,0,0,0
gefenia02.gat,0,0,0,0	monster	Á¨¼Ú²ú	1390,40,0,0,0
gefenia02.gat,0,0,0,0	monster	¨g¼É¤p´cÅ]	1292,30,0,0,0
gefenia02.gat,0,0,0,0	monster	²`²WÃM¤h	1219,10,0,0,0
gefenia02.gat,0,0,0,0	monster	¦å¸{ÃM¤h	1268,1,3600000,1800000,0
gefenia02.gat,0,0,0,0	monster	·I¯«ªÌ	1203,1,3600000,1800000,0
gefenia02.gat,0,0,0,0	monster	Ã~¤ú©Ç	1204,1,3600000,1800000,0
gefenia02.gat,0,0,0,0	monster	¦æ¦DªÌ	1205,1,3600000,1800000,0

//¸¯Ìn¥§¨È(gefenia03.gat)
gefenia03.gat,0,0,0,0	monster	°°¤Ñ¨Ï	1371,40,0,0,0
gefenia03.gat,0,0,0,0	monster	´cÅ]¤k¹²	1370,10,0,0,0
gefenia03.gat,0,0,0,0	monster	´cÅ]¨ÍªÌ	1374,20,0,0,0
gefenia03.gat,0,0,0,0	monster	Á¨¼Ú²ú	1390,40,0,0,0
gefenia03.gat,0,0,0,0	monster	¨g¼É¤p´cÅ]	1292,30,0,0,0
gefenia03.gat,0,0,0,0	monster	²`²WÃM¤h	1219,10,0,0,0
gefenia03.gat,0,0,0,0	monster	¦å¸{ÃM¤h	1268,1,3600000,1800000,0
gefenia03.gat,0,0,0,0	monster	·I¯«ªÌ	1203,1,3600000,1800000,0
gefenia03.gat,0,0,0,0	monster	Ã~¤ú©Ç	1204,1,3600000,1800000,0
gefenia03.gat,0,0,0,0	monster	¦æ¦DªÌ	1205,1,3600000,1800000,0

//¸¯Ìn¥§¨È(gefenia04.gat)
gefenia04.gat,0,0,0,0	monster	°°¤Ñ¨Ï	1371,30,0,0,0
gefenia04.gat,0,0,0,0	monster	´cÅ]¤k¹²	1370,10,0,0,0
gefenia04.gat,0,0,0,0	monster	´cÅ]¨ÍªÌ	1374,10,0,0,0
gefenia04.gat,0,0,0,0	monster	Á¨¼Ú²ú	1390,30,0,0,0
gefenia04.gat,0,0,0,0	monster	¨g¼É¤p´cÅ]	1292,20,0,0,0
gefenia04.gat,0,0,0,0	monster	²`²WÃM¤h	1219,10,0,0,0
gefenia04.gat,0,0,0,0	monster	¦å¸{ÃM¤h	1268,1,3600000,1800000,0
gefenia04.gat,0,0,0,0	monster	·I¯«ªÌ	1203,1,3600000,1800000,0
gefenia04.gat,0,0,0,0	monster	Ã~¤ú©Ç	1204,1,3600000,1800000,0
gefenia04.gat,0,0,0,0	monster	¦æ¦DªÌ	1205,1,3600000,1800000,0

//±ÄÄq§ø¸¨ ¦ã­µ¨©»®(einbech.gat)
einbech.gat,0,0,0,0	monster	¥Õ¹«	1175,5,600000,300000,0
einbech.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//´ä¤f¤§³£ ¦ãº¸¨©¶ð(alberta.gat)
alberta.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¹Bªe¤§³£ ¦ãº¸©¬Äõ(aldebaran.gat)
aldebaran.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//Å]ªk¤§³£ ¦Nªâ(geffen.gat)
geffen.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¨Fºz¤§³£ ¹ÚÃ¹§J(morocc.gat)
morocc.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¤s©¨¤§³£ ´´´­(payon.gat)
payon.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//½Ã¬P³£¥« ¨Ì´µ¾|±o®q(izlude.gat)
izlude.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//®üÃä¤§³£ §JÅ]®q(comodo.gat)
comodo.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//­×µo¯÷ ¦@©M°ê ­º³£ ¦¶¿Õ(yuno.gat)
yuno.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¤Ñ¤ô¤§°ê ¤Ñ¬zËm(amatsu.gat)
amatsu.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¯«¥P¤§®q ±X±[(gonryun.gat)
gonryun.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//«BÀÈ±Ú§ø¸¨ ¨Z¤Ú©Ô(umbala.gat)
umbala.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¥j³£ Às¤§«°(louyang.gat)
louyang.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//«u³é®õ¶®(ayothaya.gat)
ayothaya.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¤s©¨¤§³£ ´´´­(payon_in02.gat)
payon_in02.gat,24,67,21,23	monster	µsÂÎ	1051,7,1200000,600000,0

//¿c®¦ ¦Ì¼w¥[¯÷¤ý°ê ­º³£ ´¶¶©¼w©Ô(prontera.gat)
prontera.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,1,3600000,1800000,0

//¨½§Æ¶ð¼ÖÂí ­ì³¥(lhz_fild01.gat)
lhz_fild01.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,60,0,0,0
lhz_fild01.gat,0,0,0,0	monster	¼¯º¸	1628,60,0,0,0
lhz_fild01.gat,0,0,0,0	monster	¨ëç³ÂÎ	1103,20,0,0,0
lhz_fild01.gat,0,0,0,0	monster	¬õ¯ó	1078,10,0,0,0
lhz_fild01.gat,0,0,0,0	monster	¶À¯ó	1081,10,0,0,0
lhz_fild01.gat,0,0,0,0	monster	ºñ¯ó	1080,10,0,0,0

//¨½§Æ¶ð¼ÖÂí ­ì³¥(¦º¯«ªº®l¨¦)(lhz_fild02.gat)
lhz_fild02.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,50,0,0,0
lhz_fild02.gat,0,0,0,0	monster	¨ëç³ÂÎ	1103,30,0,0,0
lhz_fild02.gat,0,0,0,0	monster	Áê§ÎÂÎ	1128,10,0,0,0
lhz_fild02.gat,0,0,0,0	monster	¼¯º¸	1628,10,0,0,0
lhz_fild02.gat,0,0,0,0	monster	ºÄ°A	1627,10,0,0,0
lhz_fild02.gat,0,0,0,0	monster	¶À¯ó	1081,15,180000,90000,0
lhz_fild02.gat,0,0,0,0	monster	ºñ¯ó	1080,15,180000,90000,0

//¨½§Æ¶ð¼ÖÂí ­ì³¥(lhz_fild03.gat)
lhz_fild03.gat,273,200,180,400	monster	¤T¸­ÅK¥ÒÂÎ	1619,40,0,0,0
lhz_fild03.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,30,0,0,0
lhz_fild03.gat,0,0,0,0	monster	§Æº¸¤h§L	1629,20,0,0,0
lhz_fild03.gat,124,200,118,400	monster	¨ëç³ÂÎ	1103,20,0,0,0
lhz_fild03.gat,124,200,118,400	monster	Áê§ÎÂÎ	1128,10,0,0,0
lhz_fild03.gat,124,200,118,400	monster	¯óºë	1162,5,0,0,0
lhz_fild03.gat,0,0,0,0	monster	ºÄ°A	1627,20,0,0,0
lhz_fild03.gat,0,0,0,0	monster	§Æº¸¶¤ªø	1680,10,0,0,0
lhz_fild03.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
lhz_fild03.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0
lhz_fild03.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
lhz_fild03.gat,124,200,118,400	monster	¤T¸­ÅK¥ÒÂÎ	1619,10,0,0,0
lhz_fild03.gat,273,200,180,400	monster	¨ëç³ÂÎ	1103,10,0,0,0

//¦ã­µ¥¬Ã¹§J ­ì³¥(ein_fild03.gat)
ein_fild03.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,30,0,0,0
ein_fild03.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,20,0,0,0
ein_fild03.gat,0,0,0,0	monster	¼¯º¸	1628,40,0,0,0
ein_fild03.gat,98,107,82,150	monster	¨ëç³ÂÎ	1103,10,60000,30000,0
ein_fild03.gat,165,49,52,40	monster	Áê§ÎÂÎ	1128,5,60000,30000,0
ein_fild03.gat,0,0,0,0	monster	¶À¯ó	1081,15,180000,90000,0
ein_fild03.gat,0,0,0,0	monster	ºñ¯ó	1080,15,180000,90000,0

//¦ã­µ¥¬Ã¹§J ­ì³¥(ein_fild04.gat)
ein_fild04.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,55,0,0,0
ein_fild04.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,50,0,0,0
ein_fild04.gat,0,0,0,0	monster	°òº¸·æ	1121,10,0,0,0
ein_fild04.gat,0,0,0,0	monster	¼¯º¸	1628,15,0,0,0
ein_fild04.gat,0,0,0,0	monster	Äq¥ÛÅ]	1614,5,0,0,0
ein_fild04.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
ein_fild04.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0
ein_fild04.gat,0,0,0,0	monster	ºñ¯ó	1080,10,180000,90000,0
ein_fild04.gat,260,65,55,90	monster	¨¸´c¦V¤é¸ª	1368,5,0,0,0

//Àu°t¾Ý´µ ¼o¼V(juperos_01.gat)
juperos_01.gat,0,0,0,0	monster	ÂÅ¤Z®R¹Ï	1679,50,0,0,0
juperos_01.gat,0,0,0,0	monster	½Å¤Z®R¹Ï	1676,70,0,0,0
juperos_01.gat,0,0,0,0	monster	ºñ¤Z®R¹Ï	1677,70,0,0,0
juperos_01.gat,0,0,0,0	monster	¾ï¤Z®R¹Ï	1678,70,0,0,0

//Àu°t¾Ý´µ ¼o¼V(juperos_02.gat)
juperos_02.gat,0,0,0,0	monster	ÂÅ¤Z®R¹Ï	1679,50,0,0,0
juperos_02.gat,0,0,0,0	monster	½Å¤Z®R¹Ï	1676,65,0,0,0
juperos_02.gat,0,0,0,0	monster	ºñ¤Z®R¹Ï	1677,65,0,0,0
juperos_02.gat,0,0,0,0	monster	¾ï¤Z®R¹Ï	1678,65,0,0,0
juperos_02.gat,0,0,0,0	monster	ªü­×Ã¹¾÷±ñ¾Ô¤h	1365,70,0,0,0

//Àu°t¾Ý´µ ¤¤¤ß³¡(jupe_core.gat)
jupe_core.gat,0,0,0,0	monster	½Å¤Z®R¹Ï	1676,25,0,0,0
jupe_core.gat,0,0,0,0	monster	ºñ¤Z®R¹Ï	1677,25,0,0,0
jupe_core.gat,0,0,0,0	monster	¾ï¤Z®R¹Ï	1678,25,0,0,0
jupe_core.gat,0,0,0,0	monster	¼É­·­}Ãû§J	1670,40,0,0,0
jupe_core.gat,0,0,0,0	monster	¦B­á­}Ãû§J	1671,40,0,0,0
jupe_core.gat,0,0,0,0	monster	±Yµõ­}Ãû§J	1672,40,0,0,0
jupe_core.gat,0,0,0,0	monster	¤õµK­}Ãû§J	1673,40,0,0,0
jupe_core.gat,0,0,0,0	monster	ªü§J©Z	1668,40,0,0,0
jupe_core.gat,0,0,0,0	monster	¨©«äªi	1685,1,7200000,3600000,0

//¥ÍÅé¸ÕÅç ¬ã¨s©Ò(lhz_dun01.gat)
lhz_dun01.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,50,0,0,0
lhz_dun01.gat,0,0,0,0	monster	ºÄ°A	1627,70,0,0,0
lhz_dun01.gat,0,0,0,0	monster	®ø¨¾Å]	1682,100,0,0,0
lhz_dun01.gat,0,0,0,0	monster	îî¡´¼C¤h	1652,1,0,0,0
lhz_dun01.gat,0,0,0,0	monster	îî¡´µs¸é	1653,1,0,0,0
lhz_dun01.gat,0,0,0,0	monster	îî¡´°Ó¤H	1654,1,0,0,0
lhz_dun01.gat,0,0,0,0	monster	îî¡´ªA¨Æ	1655,1,0,0,0
lhz_dun01.gat,0,0,0,0	monster	îî¡´¤}½b¤â	1656,1,0,0,0
lhz_dun01.gat,0,0,0,0	monster	îî¡´Å]ªk®v	1657,1,0,0,0
lhz_dun01.gat,46,90,92,180	monster	îî¡´¼C¤h	1652,3,600000,300000,0
lhz_dun01.gat,46,90,92,180	monster	îî¡´µs¸é	1653,3,600000,300000,0
lhz_dun01.gat,46,90,92,180	monster	îî¡´°Ó¤H	1654,3,600000,300000,0
lhz_dun01.gat,46,90,92,180	monster	îî¡´ªA¨Æ	1655,3,600000,300000,0
lhz_dun01.gat,46,90,92,180	monster	îî¡´¤}½b¤â	1656,3,600000,300000,0
lhz_dun01.gat,46,90,92,180	monster	îî¡´Å]ªk®v	1657,3,600000,300000,0
lhz_dun01.gat,253,90,94,180	monster	îî¡´¼C¤h	1652,3,600000,300000,0
lhz_dun01.gat,253,90,94,180	monster	îî¡´µs¸é	1653,3,600000,300000,0
lhz_dun01.gat,253,90,94,180	monster	îî¡´°Ó¤H	1654,3,600000,300000,0
lhz_dun01.gat,253,90,94,180	monster	îî¡´ªA¨Æ	1655,3,600000,300000,0
lhz_dun01.gat,253,90,94,180	monster	îî¡´¤}½b¤â	1656,3,600000,300000,0
lhz_dun01.gat,253,90,94,180	monster	îî¡´Å]ªk®v	1657,3,600000,300000,0
lhz_dun01.gat,150,66,60,58	monster	îî¡´¼C¤h	1652,3,600000,300000,0
lhz_dun01.gat,150,66,60,58	monster	îî¡´µs¸é	1653,3,600000,300000,0
lhz_dun01.gat,150,66,60,58	monster	îî¡´°Ó¤H	1654,3,600000,300000,0
lhz_dun01.gat,150,66,60,58	monster	îî¡´ªA¨Æ	1655,3,600000,300000,0
lhz_dun01.gat,150,66,60,58	monster	îî¡´¤}½b¤â	1656,3,600000,300000,0
lhz_dun01.gat,150,66,60,58	monster	îî¡´Å]ªk®v	1657,3,600000,300000,0
lhz_dun01.gat,0,0,0,0	monster	Âù¤l¬P-S58	1681,1,1800000,900000,0

//¹p®Ú¨©°Ç Á`¤½¥q(lhz_in01.gat)
lhz_in01.gat,157,54,0,0	monster	¬õÛ£	1085,1,120000,60000,0

//¥ÍÅé¸ÕÅç ¬ã¨s©Ò(lhz_dun02.gat)
lhz_dun02.gat,0,0,0,0	monster	îî¡´¼C¤h	1652,25,0,0,0
lhz_dun02.gat,0,0,0,0	monster	îî¡´µs¸é	1653,25,0,0,0
lhz_dun02.gat,0,0,0,0	monster	îî¡´°Ó¤H	1654,25,0,0,0
lhz_dun02.gat,0,0,0,0	monster	îî¡´ªA¨Æ	1655,25,0,0,0
lhz_dun02.gat,0,0,0,0	monster	îî¡´¤}½b¤â	1656,25,0,0,0
lhz_dun02.gat,0,0,0,0	monster	îî¡´Å]ªk®v	1657,25,0,0,0
lhz_dun02.gat,62,277,125,32	monster	îî¡´¼C¤h	1652,3,600000,300000,0
lhz_dun02.gat,62,277,125,32	monster	îî¡´µs¸é	1653,3,600000,300000,0
lhz_dun02.gat,62,277,125,32	monster	îî¡´°Ó¤H	1654,3,600000,300000,0
lhz_dun02.gat,62,277,125,32	monster	îî¡´ªA¨Æ	1655,3,600000,300000,0
lhz_dun02.gat,62,277,125,32	monster	îî¡´¤}½b¤â	1656,3,600000,300000,0
lhz_dun02.gat,62,277,125,32	monster	îî¡´Å]ªk®v	1657,3,600000,300000,0
lhz_dun02.gat,236,277,125,32	monster	îî¡´¼C¤h	1652,3,600000,300000,0
lhz_dun02.gat,236,277,125,32	monster	îî¡´µs¸é	1653,3,600000,300000,0
lhz_dun02.gat,236,277,125,32	monster	îî¡´°Ó¤H	1654,3,600000,300000,0
lhz_dun02.gat,236,277,125,32	monster	îî¡´ªA¨Æ	1655,3,600000,300000,0
lhz_dun02.gat,236,277,125,32	monster	îî¡´¤}½b¤â	1656,3,600000,300000,0
lhz_dun02.gat,236,277,125,32	monster	îî¡´Å]ªk®v	1657,3,600000,300000,0
lhz_dun02.gat,52,226,104,42	monster	îî¡´¼C¤h	1652,5,600000,300000,0
lhz_dun02.gat,52,226,104,42	monster	îî¡´µs¸é	1653,5,600000,300000,0
lhz_dun02.gat,52,226,104,42	monster	îî¡´°Ó¤H	1654,5,600000,300000,0
lhz_dun02.gat,52,226,104,42	monster	îî¡´ªA¨Æ	1655,5,600000,300000,0
lhz_dun02.gat,52,226,104,42	monster	îî¡´¤}½b¤â	1656,5,600000,300000,0
lhz_dun02.gat,52,226,104,42	monster	îî¡´Å]ªk®v	1657,5,600000,300000,0
lhz_dun02.gat,248,226,125,42	monster	îî¡´¼C¤h	1652,5,600000,300000,0
lhz_dun02.gat,248,226,125,42	monster	îî¡´µs¸é	1653,5,600000,300000,0
lhz_dun02.gat,248,226,125,42	monster	îî¡´°Ó¤H	1654,5,600000,300000,0
lhz_dun02.gat,248,226,125,42	monster	îî¡´ªA¨Æ	1655,5,600000,300000,0
lhz_dun02.gat,248,226,125,42	monster	îî¡´¤}½b¤â	1656,5,600000,300000,0
lhz_dun02.gat,248,226,125,42	monster	îî¡´Å]ªk®v	1657,5,600000,300000,0
lhz_dun02.gat,150,145,107,115	monster	îî¡´¼C¤h	1652,5,600000,300000,0
lhz_dun02.gat,150,145,107,115	monster	îî¡´µs¸é	1653,5,600000,300000,0
lhz_dun02.gat,150,145,107,115	monster	îî¡´°Ó¤H	1654,5,600000,300000,0
lhz_dun02.gat,150,145,107,115	monster	îî¡´ªA¨Æ	1655,5,600000,300000,0
lhz_dun02.gat,150,145,107,115	monster	îî¡´¤}½b¤â	1656,5,600000,300000,0
lhz_dun02.gat,150,145,107,115	monster	îî¡´Å]ªk®v	1657,5,600000,300000,0
lhz_dun02.gat,0,0,0,0	monster	®ø¨¾Å]	1682,20,1800000,900000,0
lhz_dun02.gat,0,0,0,0	monster	Âù¤l¬P-S58	1681,5,3600000,1800000,0
lhz_dun02.gat,0,0,0,0	monster	îî¡´¤Q¦r¨ë«È	1635,1,3600000,1800000,0
lhz_dun02.gat,0,0,0,0	monster	"îî¡´¼C¤h ÁÉ¥§¨È"	1658,1,7200000,3600000,0

//¥ÍÅé¸ÕÅç ¬ã¨s©Ò(lhz_dun03.gat)
lhz_dun03.gat,0,0,0,0	monster	îî¡´ÃM¤h»â¥D	1634,5,0,0,0
lhz_dun03.gat,0,0,0,0	monster	îî¡´¤Q¦r¨ë«È	1635,5,0,0,0
lhz_dun03.gat,0,0,0,0	monster	îî¡´¯«¤u¦K	1636,5,0,0,0
lhz_dun03.gat,0,0,0,0	monster	îî¡´¯«©x	1637,5,0,0,0
lhz_dun03.gat,0,0,0,0	monster	îî¡´¯«®g¤â	1638,5,0,0,0
lhz_dun03.gat,0,0,0,0	monster	îî¡´¶WÅ]¾É®v	1639,5,0,0,0
lhz_dun03.gat,52,45,105,90	monster	îî¡´ÃM¤h»â¥D	1634,1,600000,300000,0
lhz_dun03.gat,52,45,105,90	monster	îî¡´¤Q¦r¨ë«È	1635,1,600000,300000,0
